,L1_condition,L2_condition,freezing_condition,freezing_strength,learning_rate_condition,L2_inventory_condition,hid_size_condition,contrast_pair,contrast_type,eval_method,sil_score,sil_score_cos,run,epoch
15535,Recon,Class,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.23370604,0.4149019,3,270
15536,Recon,Class,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.6262518,0.8742533,3,270
15537,Recon,Class,EWC,1e6,fast,Equal,4,u_u,same,silhouette,-3.3798457e-05,1.2319565e-05,3,270
15538,Recon,Class,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.69449306,0.9246222,3,270
15539,Recon,Class,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.31673485,0.53283226,3,270
15540,Recon,Class,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.64848423,0.8892979,3,270
15541,Recon,Class,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.11721457,0.28334507,3,270
15542,Recon,Class,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.67406386,0.90827537,3,270
15543,Recon,Class,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.23234221,0.4123777,3,270
15544,Recon,Class,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,7.468247e-05,-4.3811797e-06,3,270
15545,Recon,Class,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.63345015,0.8786385,3,270
15546,Recon,Class,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.23552531,0.4227096,3,270
15547,Recon,Class,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.68013686,0.9161996,3,270
15548,Recon,Class,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.12312085,0.26776853,3,270
15549,Recon,Class,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.6480557,0.8935975,3,270
15550,Recon,Class,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,4.4705153e-05,0.00034963994,3,270
15551,Recon,Class,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.62912905,0.87345654,3,270
15552,Recon,Class,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.22516042,0.400836,3,270
15553,Recon,Class,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.62704104,0.87847763,3,270
15554,Recon,Class,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.11578322,0.25980127,3,270
15555,Recon,Class,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,7.7697514e-05,2.4290084e-06,3,270
15556,Recon,Class,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.63405687,0.87846863,3,270
15557,Recon,Class,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.2727917,0.48936424,3,270
15558,Recon,Class,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.6408187,0.8862618,3,270
15559,Recon,Class,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,-3.7214042e-05,8.415222e-05,3,270
15560,Recon,Class,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.6706079,0.90875036,3,270
15561,Recon,Class,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.26267108,0.48775086,3,270
15562,Recon,Class,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,0.00012766778,0.00015456295,3,270
15563,Recon,Class,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.63192934,0.8817146,3,270
15564,Recon,Class,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,-4.0902378e-05,-0.00012820243,3,270
15565,Recon,Class,EWC,1e6,fast,Equal,4,e_e,same,silhouette,-8.760619e-05,-0.00016763329,4,270
15566,Recon,Class,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.51267296,0.7527421,4,270
15567,Recon,Class,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.6287345,0.86404467,4,270
15568,Recon,Class,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.7310577,0.9392767,4,270
15569,Recon,Class,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.3973942,0.61465204,4,270
15570,Recon,Class,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.5596441,0.7809923,4,270
15571,Recon,Class,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.6350784,0.86882937,4,270
15572,Recon,Class,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.7035106,0.9196353,4,270
15573,Recon,Class,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.3151122,0.45216274,4,270
15574,Recon,Class,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.6156483,0.8154311,4,270
15575,Recon,Class,EWC,1e6,fast,Equal,4,o_o,same,silhouette,-0.00012368786,-0.00015659332,4,270
15576,Recon,Class,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.6419925,0.8752677,4,270
15577,Recon,Class,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.62191343,0.8492544,4,270
15578,Recon,Class,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.6014331,0.83621764,4,270
15579,Recon,Class,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.3355796,0.5170439,4,270
15580,Recon,Class,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.67827004,0.89209324,4,270
15581,Recon,Class,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.61207056,0.8345402,4,270
15582,Recon,Class,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.5088693,0.7375485,4,270
15583,Recon,Class,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.30732116,0.46325347,4,270
15584,Recon,Class,EWC,1e6,fast,Equal,4,i_i,same,silhouette,0.0002929579,0.00054865883,4,270
15585,Recon,Class,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.48431385,0.7312423,4,270
15586,Recon,Class,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.39945337,0.60552293,4,270
15587,Recon,Class,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.4578753,0.6928336,4,270
15588,Recon,Class,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.17840768,0.19315274,4,270
15589,Recon,Class,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.41058457,0.6288773,4,270
15590,Recon,Class,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.30627817,0.45783153,4,270
15591,Recon,Class,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.513549,0.7424843,4,270
15592,Recon,Class,EWC,1e6,fast,Equal,4,u_u,same,silhouette,-4.665351e-05,-0.00017367465,4,270
15593,Recon,Class,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.6681044,0.8978192,4,270
15594,Recon,Class,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.41015357,0.60863686,4,270
15595,Recon,Class,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.5899546,0.83990276,4,270
15596,Recon,Class,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.17852788,0.31886476,4,270
15597,Recon,Class,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.599505,0.8073354,4,270
15598,Recon,Class,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.31307113,0.42627656,4,270
15599,Recon,Class,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,-2.5026351e-05,-9.2061164e-05,4,270
15600,Recon,Class,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.4837463,0.69278234,4,270
15601,Recon,Class,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.30991346,0.4964651,4,270
15602,Recon,Class,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.60072374,0.83853626,4,270
15603,Recon,Class,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.19103794,0.124336,4,270
15604,Recon,Class,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.59133226,0.7873524,4,270
15605,Recon,Class,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,0.00011888707,0.00028926515,4,270
15606,Recon,Class,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.5116146,0.7090655,4,270
15607,Recon,Class,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.30204204,0.4322146,4,270
15608,Recon,Class,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.41071272,0.6131472,4,270
15609,Recon,Class,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.18053007,0.26594678,4,270
15610,Recon,Class,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,6.7692636e-05,2.4461747e-06,4,270
15611,Recon,Class,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.48506793,0.73674345,4,270
15612,Recon,Class,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.37859705,0.4023882,4,270
15613,Recon,Class,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.5985502,0.78233516,4,270
15614,Recon,Class,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,3.291869e-05,3.8702965e-05,4,270
15615,Recon,Class,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.553197,0.73615813,4,270
15616,Recon,Class,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.36467695,0.45280582,4,270
15617,Recon,Class,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,0.00015090752,-3.912115e-05,4,270
15618,Recon,Class,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.4849718,0.71219647,4,270
15619,Recon,Class,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,-2.3326873e-05,-4.2493582e-05,4,270
15620,Recon,Class,EWC,1e6,fast,Equal,4,e_e,same,silhouette,-5.961895e-05,-0.00016291713,5,270
15621,Recon,Class,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.5752708,0.82494956,5,270
15622,Recon,Class,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.5658596,0.8167209,5,270
15623,Recon,Class,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.67000926,0.8978233,5,270
15624,Recon,Class,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.40185344,0.63425356,5,270
15625,Recon,Class,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.6034042,0.84452504,5,270
15626,Recon,Class,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.6171869,0.84695786,5,270
15627,Recon,Class,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.68128383,0.9026677,5,270
15628,Recon,Class,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.26450035,0.41858658,5,270
15629,Recon,Class,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.594816,0.8377646,5,270
15630,Recon,Class,EWC,1e6,fast,Equal,4,o_o,same,silhouette,-7.705307e-05,-9.354305e-05,5,270
15631,Recon,Class,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.7075226,0.9291342,5,270
15632,Recon,Class,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.56064165,0.81841254,5,270
15633,Recon,Class,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.669738,0.9017681,5,270
15634,Recon,Class,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.4017906,0.6265637,5,270
15635,Recon,Class,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.73441213,0.94378173,5,270
15636,Recon,Class,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.6141005,0.86560374,5,270
15637,Recon,Class,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.62417966,0.8429626,5,270
15638,Recon,Class,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.2601906,0.42172167,5,270
15639,Recon,Class,EWC,1e6,fast,Equal,4,i_i,same,silhouette,0.00026611477,0.000789283,5,270
15640,Recon,Class,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.57441056,0.82662463,5,270
15641,Recon,Class,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.2884812,0.51169527,5,270
15642,Recon,Class,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.6070411,0.84564257,5,270
15643,Recon,Class,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.17710446,0.29568112,5,270
15644,Recon,Class,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.57582533,0.83268017,5,270
15645,Recon,Class,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.27446878,0.40903777,5,270
15646,Recon,Class,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.6312976,0.8644289,5,270
15647,Recon,Class,EWC,1e6,fast,Equal,4,u_u,same,silhouette,-5.2108287e-05,-7.683087e-05,5,270
15648,Recon,Class,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.6200862,0.8647469,5,270
15649,Recon,Class,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.2910749,0.4894987,5,270
15650,Recon,Class,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.62034255,0.85678273,5,270
15651,Recon,Class,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.17614602,0.30616108,5,270
15652,Recon,Class,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.59587127,0.825637,5,270
15653,Recon,Class,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.26649633,0.4336988,5,270
15654,Recon,Class,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,6.134093e-05,-4.465866e-05,5,270
15655,Recon,Class,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.5690223,0.8133315,5,270
15656,Recon,Class,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.26464513,0.41158795,5,270
15657,Recon,Class,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.59694844,0.84371996,5,270
15658,Recon,Class,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.17476912,0.2719204,5,270
15659,Recon,Class,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.6137117,0.8534339,5,270
15660,Recon,Class,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,-1.3603568e-05,6.963658e-05,5,270
15661,Recon,Class,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.63044316,0.8471704,5,270
15662,Recon,Class,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.26010254,0.40190753,5,270
15663,Recon,Class,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.5656416,0.80337626,5,270
15664,Recon,Class,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.17261054,0.30748272,5,270
15665,Recon,Class,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,0.0001256795,4.9352646e-05,5,270
15666,Recon,Class,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.5777822,0.834481,5,270
15667,Recon,Class,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.40903392,0.51768816,5,270
15668,Recon,Class,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.6704139,0.88075566,5,270
15669,Recon,Class,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,2.4019719e-05,1.744461e-05,5,270
15670,Recon,Class,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.6100187,0.8260613,5,270
15671,Recon,Class,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.4005479,0.5864664,5,270
15672,Recon,Class,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,0.00025678062,8.462048e-05,5,270
15673,Recon,Class,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.5750327,0.8143934,5,270
15674,Recon,Class,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,-4.6319485e-05,-0.00015121751,5,270
15675,Recon,Class,EWC,1e6,fast,Equal,4,e_e,same,silhouette,-6.8125723e-06,0.00022134017,1,280
15676,Recon,Class,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.6913769,0.9164269,1,280
15677,Recon,Class,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.38644573,0.7262352,1,280
15678,Recon,Class,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.6604188,0.8553027,1,280
15679,Recon,Class,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.14563464,0.33738312,1,280
15680,Recon,Class,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.7030111,0.9311627,1,280
15681,Recon,Class,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.36280826,0.7262584,1,280
15682,Recon,Class,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.6996832,0.91451377,1,280
15683,Recon,Class,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.15415786,0.37519702,1,280
15684,Recon,Class,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.66532165,0.86987025,1,280
15685,Recon,Class,EWC,1e6,fast,Equal,4,o_o,same,silhouette,-0.00010083866,-7.3013307e-06,1,280
15686,Recon,Class,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.75765574,0.9512492,1,280
15687,Recon,Class,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.397237,0.6135589,1,280
15688,Recon,Class,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.68581676,0.9187106,1,280
15689,Recon,Class,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.14188178,0.32918513,1,280
15690,Recon,Class,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.72891134,0.94395703,1,280
15691,Recon,Class,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.37219086,0.6488103,1,280
15692,Recon,Class,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.7217969,0.9409969,1,280
15693,Recon,Class,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.14685945,0.26524463,1,280
15694,Recon,Class,EWC,1e6,fast,Equal,4,i_i,same,silhouette,0.00016514999,0.001111496,1,280
15695,Recon,Class,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.68116623,0.8198988,1,280
15696,Recon,Class,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.21060513,0.32550836,1,280
15697,Recon,Class,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.74913955,0.94752187,1,280
15698,Recon,Class,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.033677697,0.046996336,1,280
15699,Recon,Class,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.7308916,0.9121648,1,280
15700,Recon,Class,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.15751459,0.40613252,1,280
15701,Recon,Class,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.72227764,0.8858557,1,280
15702,Recon,Class,EWC,1e6,fast,Equal,4,u_u,same,silhouette,4.4522285e-06,0.00013847541,1,280
15703,Recon,Class,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.6062162,0.8119817,1,280
15704,Recon,Class,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.22376849,0.35379517,1,280
15705,Recon,Class,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.63535154,0.8049949,1,280
15706,Recon,Class,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.04093998,0.05464299,1,280
15707,Recon,Class,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.66095275,0.8398434,1,280
15708,Recon,Class,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.16642947,0.2894708,1,280
15709,Recon,Class,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,4.805422e-05,0.00020498848,1,280
15710,Recon,Class,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.68237066,0.92100734,1,280
15711,Recon,Class,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.15770938,0.34423718,1,280
15712,Recon,Class,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.67016774,0.8955742,1,280
15713,Recon,Class,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.03821274,0.043518707,1,280
15714,Recon,Class,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.6329934,0.85225254,1,280
15715,Recon,Class,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,-6.1207116e-05,5.16572e-05,1,280
15716,Recon,Class,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.7237417,0.9409517,1,280
15717,Recon,Class,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.16221227,0.3100828,1,280
15718,Recon,Class,EWC,1e6,fast,Equal,4,uh_ihL,N/A,silhouette,0.72295374,0.9430959,1,280
15719,Recon,Class,EWC,1e6,fast,Equal,4,uh_uhL,duration,silhouette,0.035243228,0.040542357,1,280
15720,Recon,Class,EWC,1e6,fast,Equal,4,iS_iS,same,silhouette,0.0003187826,3.924942e-05,1,280
15721,Recon,Class,EWC,1e6,fast,Equal,4,iS_uS,backness,silhouette,0.6917701,0.8960605,1,280
15722,Recon,Class,EWC,1e6,fast,Equal,4,iS_ihL,hd_untrained,silhouette,0.14526622,0.41474202,1,280
15723,Recon,Class,EWC,1e6,fast,Equal,4,iS_uhL,N/A,silhouette,0.6826562,0.87381923,1,280
15724,Recon,Class,EWC,1e6,fast,Equal,4,uS_uS,same,silhouette,-6.381798e-05,0.00013027573,1,280
15725,Recon,Class,EWC,1e6,fast,Equal,4,uS_ihL,N/A,silhouette,0.70846665,0.9165066,1,280
15726,Recon,Class,EWC,1e6,fast,Equal,4,uS_uhL,hd_untrained,silhouette,0.14820664,0.26007873,1,280
15727,Recon,Class,EWC,1e6,fast,Equal,4,ihL_ihL,same,silhouette,0.0001396496,8.347511e-05,1,280
15728,Recon,Class,EWC,1e6,fast,Equal,4,ihL_uhL,backness,silhouette,0.69001406,0.8833245,1,280
15729,Recon,Class,EWC,1e6,fast,Equal,4,uhL_uhL,same,silhouette,0.00013683033,-0.00022007679,1,280
15730,Recon,Class,EWC,1e6,fast,Equal,4,e_e,same,silhouette,-0.00012242627,-0.00021938622,2,280
15731,Recon,Class,EWC,1e6,fast,Equal,4,e_o,backness,silhouette,0.49856243,0.7452267,2,280
15732,Recon,Class,EWC,1e6,fast,Equal,4,e_i,height_L1,silhouette,0.55902314,0.82351136,2,280
15733,Recon,Class,EWC,1e6,fast,Equal,4,e_u,N/A,silhouette,0.72411203,0.86521983,2,280
15734,Recon,Class,EWC,1e6,fast,Equal,4,e_ih,N/A,silhouette,0.3125233,0.6434625,2,280
15735,Recon,Class,EWC,1e6,fast,Equal,4,e_uh,N/A,silhouette,0.5060352,0.6654602,2,280
15736,Recon,Class,EWC,1e6,fast,Equal,4,e_iS,N/A,silhouette,0.5448616,0.87076527,2,280
15737,Recon,Class,EWC,1e6,fast,Equal,4,e_uS,N/A,silhouette,0.65594137,0.8422793,2,280
15738,Recon,Class,EWC,1e6,fast,Equal,4,e_ihL,N/A,silhouette,0.26682007,0.3833653,2,280
15739,Recon,Class,EWC,1e6,fast,Equal,4,e_uhL,N/A,silhouette,0.6048545,0.61223364,2,280
15740,Recon,Class,EWC,1e6,fast,Equal,4,o_o,same,silhouette,-0.000116728304,-0.00020736789,2,280
15741,Recon,Class,EWC,1e6,fast,Equal,4,o_i,N/A,silhouette,0.6193302,0.8944318,2,280
15742,Recon,Class,EWC,1e6,fast,Equal,4,o_u,height_L1,silhouette,0.6031763,0.8103137,2,280
15743,Recon,Class,EWC,1e6,fast,Equal,4,o_ih,N/A,silhouette,0.6110939,0.85670483,2,280
15744,Recon,Class,EWC,1e6,fast,Equal,4,o_uh,N/A,silhouette,0.3332642,0.564537,2,280
15745,Recon,Class,EWC,1e6,fast,Equal,4,o_iS,N/A,silhouette,0.66931224,0.9102686,2,280
15746,Recon,Class,EWC,1e6,fast,Equal,4,o_uS,N/A,silhouette,0.5721801,0.81956017,2,280
15747,Recon,Class,EWC,1e6,fast,Equal,4,o_ihL,N/A,silhouette,0.49418843,0.7996035,2,280
15748,Recon,Class,EWC,1e6,fast,Equal,4,o_uhL,N/A,silhouette,0.29576018,0.32566655,2,280
15749,Recon,Class,EWC,1e6,fast,Equal,4,i_i,same,silhouette,0.00010763312,0.0006371651,2,280
15750,Recon,Class,EWC,1e6,fast,Equal,4,i_u,backness,silhouette,0.5676082,0.7800659,2,280
15751,Recon,Class,EWC,1e6,fast,Equal,4,i_ih,hd_trained,silhouette,0.42680725,0.5861485,2,280
15752,Recon,Class,EWC,1e6,fast,Equal,4,i_uh,N/A,silhouette,0.46290335,0.74638486,2,280
15753,Recon,Class,EWC,1e6,fast,Equal,4,i_iS,duration,silhouette,0.24968894,0.24665919,2,280
15754,Recon,Class,EWC,1e6,fast,Equal,4,i_uS,N/A,silhouette,0.45497328,0.71634215,2,280
15755,Recon,Class,EWC,1e6,fast,Equal,4,i_ihL,height_L2,silhouette,0.24282512,0.48054767,2,280
15756,Recon,Class,EWC,1e6,fast,Equal,4,i_uhL,N/A,silhouette,0.5284066,0.7134144,2,280
15757,Recon,Class,EWC,1e6,fast,Equal,4,u_u,same,silhouette,-6.21078e-05,-0.00018914675,2,280
15758,Recon,Class,EWC,1e6,fast,Equal,4,u_ih,N/A,silhouette,0.7114487,0.8345251,2,280
15759,Recon,Class,EWC,1e6,fast,Equal,4,u_uh,hd_trained,silhouette,0.45242828,0.6423893,2,280
15760,Recon,Class,EWC,1e6,fast,Equal,4,u_iS,N/A,silhouette,0.67642784,0.7909243,2,280
15761,Recon,Class,EWC,1e6,fast,Equal,4,u_uS,duration,silhouette,0.26621982,0.3723674,2,280
15762,Recon,Class,EWC,1e6,fast,Equal,4,u_ihL,N/A,silhouette,0.6116194,0.8234502,2,280
15763,Recon,Class,EWC,1e6,fast,Equal,4,u_uhL,height_L2,silhouette,0.266371,0.4020991,2,280
15764,Recon,Class,EWC,1e6,fast,Equal,4,ih_ih,N/A,silhouette,2.0390511e-05,-6.4233776e-05,2,280
15765,Recon,Class,EWC,1e6,fast,Equal,4,ih_uh,backness,silhouette,0.49317145,0.60457826,2,280
15766,Recon,Class,EWC,1e6,fast,Equal,4,ih_iS,height_L2,silhouette,0.25866598,0.52182597,2,280
15767,Recon,Class,EWC,1e6,fast,Equal,4,ih_uS,N/A,silhouette,0.6053331,0.75787586,2,280
15768,Recon,Class,EWC,1e6,fast,Equal,4,ih_ihL,duration,silhouette,0.23062854,0.1902293,2,280
15769,Recon,Class,EWC,1e6,fast,Equal,4,ih_uhL,N/A,silhouette,0.62884426,0.64427,2,280
15770,Recon,Class,EWC,1e6,fast,Equal,4,uh_uh,N/A,silhouette,0.00013441681,4.6491623e-05,2,280
15771,Recon,Class,EWC,1e6,fast,Equal,4,uh_iS,N/A,silhouette,0.51461077,0.69392526,2,280
15772,Recon,Class,EWC,1e6,fast,Equal,4,uh_uS,height_L2,silhouette,0.2672477,0.43603674,2,280
